message_id,channel,label,label_name,cleaned_text,raw_text,message_length,word_count,has_url,url_count,has_phone,has_email_header,uppercase_ratio,special_char_ratio
MSG_005746,SMS,1,Phishing,Accept Credit Cards - Everyone Approved NO CREDIT CHECKSDO IT NOW 3115107654333222221111,"
Accept Credit Cards - Everyone Approved
NO CREDIT CHECKSDO IT NOW
3115107654333222221111
",88,12,False,0,True,False,0.2955,0.0114
MSG_005747,SMS,1,Phishing,"Double mins and txts 4 6monthsAvailable on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839403 or call2optout/N9DX","Double mins and txts 4 6monthsAvailable on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839403 or call2optout/N9DX",122,17,False,0,True,False,0.0902,0.0246
MSG_005751,SMS,1,Phishing,https.poypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3fae8d1954646632.amandapinson.com/us/34745be86a69a3f2fd6c09f23b119678/websrc.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,https.poypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3fae8d1954646632.amandapinson.com/us/34745be86a69a3f2fd6c09f23b119678/websrc.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,255,1,False,0,True,False,0.0,0.0863
MSG_005753,SMS,1,Phishing,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT","U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT",133,23,False,0,False,False,0.0902,0.0376
MSG_005756,SMS,1,Phishing,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,	Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,149,28,False,0,True,False,0.0604,0.0
MSG_005757,SMS,1,Phishing,tradebuild.in,tradebuild.in,13,1,False,0,False,False,0.0,0.0769
MSG_005763,SMS,0,Legitimate,Finished class where are you.,Finished class where are you.,29,5,False,0,False,False,0.0345,0.0345
MSG_005764,SMS,1,Phishing,sub.mattfuckingtodd.com,sub.mattfuckingtodd.com,23,1,False,0,False,False,0.0,0.087
MSG_005765,SMS,1,Phishing,= ? utf - 8 ? q ? election results - r ? = = ? utf - 8 ? q ? olex or cartier or ? = = ? utf - 8 ? q ? breitling ? = genuine replicas wrist watches we have next trademarks available as well : frank muller patek philippe audemars piguet zenith tudor,= ? utf - 8 ? q ? election results - r ? = = ? utf - 8 ? q ? olex or cartier or ? = = ? utf - 8 ? q ? breitling ? = genuine replicas wrist watches we have next trademarks available as well : frank muller patek philippe audemars piguet zenith tudor,247,59,False,0,False,False,0.0,0.0931
MSG_005768,SMS,1,Phishing,s977072.16mb.com,s977072.16mb.com,16,1,False,0,False,False,0.0,0.125
MSG_005769,SMS,1,Phishing,asrar-elhana.com,asrar-elhana.com,16,1,False,0,False,False,0.0,0.125
MSG_005770,SMS,1,Phishing,un7your-pages-problems.ga,un7your-pages-problems.ga,25,1,False,0,False,False,0.0,0.12
MSG_005771,SMS,0,Legitimate,Good Morning plz call me sir,Good Morning plz call me sir,28,6,False,0,False,False,0.0714,0.0
MSG_005772,SMS,1,Phishing,goodfoods.me,goodfoods.me,12,1,False,0,False,False,0.0,0.0833
MSG_005775,SMS,1,Phishing,loginsafraempresas.com,loginsafraempresas.com,22,1,False,0,False,False,0.0,0.0455
MSG_005777,SMS,0,Legitimate,"calpine daily gas nomination > will be out friday , will call if there are any changes . thanks ricky a . archer fuel supply 700 louisiana , suite 2700 houston , texas 77002 713 - 830 - 8659 direct 713 - 830 - 8722 fax - calpine daily gas nomination 1 . doc","calpine daily gas nomination > will be out friday , will call if there are any changes . thanks ricky a . archer fuel supply 700 louisiana , suite 2700 houston , texas 77002 713 - 830 - 8659 direct 713 - 830 - 8722 fax - calpine daily gas nomination 1 . doc",257,54,False,0,True,False,0.0,0.0467
MSG_005778,SMS,1,Phishing,support-clientppa.blogspot.lt,support-clientppa.blogspot.lt,29,1,False,0,False,False,0.0,0.1034
MSG_005779,SMS,1,Phishing,rosebank-capital.com,rosebank-capital.com,20,1,False,0,False,False,0.0,0.1
MSG_005781,SMS,1,Phishing,yawlogy.000webhostapp.com,yawlogy.000webhostapp.com,25,1,False,0,False,False,0.0,0.08
MSG_005782,SMS,0,Legitimate,Are you going to write ccna exam this week??,Are you going to write ccna exam this week??,44,9,False,0,False,False,0.0227,0.0455
MSG_005783,SMS,1,Phishing,getsecurecredit.com,getsecurecredit.com,19,1,False,0,False,False,0.0,0.0526
MSG_005785,SMS,1,Phishing,yatt099.godaddysites.com,yatt099.godaddysites.com,24,1,False,0,False,False,0.0,0.0833
MSG_005786,SMS,1,Phishing,bitcoindrop.org,bitcoindrop.org,15,1,False,0,False,False,0.0,0.0667
MSG_005792,SMS,1,Phishing,pompliano.kissr.com,pompliano.kissr.com,19,1,False,0,False,False,0.0,0.1053
MSG_005794,SMS,1,Phishing,ablogistics.in,ablogistics.in,14,1,False,0,False,False,0.0,0.0714
MSG_005795,SMS,1,Phishing,arwaccounting.thakerweb.com,arwaccounting.thakerweb.com,27,1,False,0,False,False,0.0,0.0741
MSG_005797,SMS,1,Phishing,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327","	You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",69,12,False,0,True,False,0.029,0.087
MSG_005800,SMS,0,Legitimate,"URL: http://www.newsisfree.com/click/-2,8417752,1717/ Date: 2002-10-01T03:29:22+01:00(ClickOnDetroit)","URL: http://www.newsisfree.com/click/-2,8417752,1717/
Date: 2002-10-01T03:29:22+01:00(ClickOnDetroit)
",101,4,True,1,False,False,0.0792,0.2079
MSG_005803,SMS,1,Phishing,itznewz.in.net,itznewz.in.net,14,1,False,0,False,False,0.0,0.1429
MSG_005804,SMS,1,Phishing,lagurmecafe.ru,lagurmecafe.ru,14,1,False,0,False,False,0.0,0.0714
MSG_005805,SMS,1,Phishing,beykhyali.cf,beykhyali.cf,12,1,False,0,False,False,0.0,0.0833
MSG_005807,SMS,1,Phishing,tuberculate-indicat.000webhostapp.com,tuberculate-indicat.000webhostapp.com,37,1,False,0,False,False,0.0,0.0811
MSG_005809,SMS,0,Legitimate,Prepare to be pleasured :),Prepare to be pleasured :),26,5,False,0,False,False,0.0385,0.0769
MSG_005814,SMS,0,Legitimate,"URL: http://www.newsisfree.com/click/-3,8689493,215/ Date: 2002-10-09T03:46:02+01:00Brown blocks plans for new secure training centres for teenage offenders.","URL: http://www.newsisfree.com/click/-3,8689493,215/
Date: 2002-10-09T03:46:02+01:00Brown blocks plans for new secure training centres for teenage offenders.
",157,14,True,1,False,False,0.0382,0.1274
MSG_005818,SMS,1,Phishing,festainfantilbh.com.br,festainfantilbh.com.br,22,1,False,0,False,False,0.0,0.0909
MSG_005819,SMS,1,Phishing,champagne-michael-hautem.com,champagne-michael-hautem.com,28,1,False,0,False,False,0.0,0.1071
MSG_005820,SMS,1,Phishing,50atlesters.lk,50atlesters.lk,14,1,False,0,False,False,0.0,0.0714
MSG_005822,SMS,0,Legitimate,I don't run away frm u... I walk slowly & it kills me that u don't care enough to stop me...,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,92,21,False,0,False,False,0.0217,0.0978
MSG_005824,SMS,1,Phishing,pvmgarage.com,pvmgarage.com,13,1,False,0,False,False,0.0,0.0769
MSG_005826,SMS,0,Legitimate,"fw : red rock rec alloc - - - - - original message - - - - - from : donoho , lindy sent : thursday , may 17 , 2001 11 : 09 am to : lindberg , lorraine subject : red rock rec alloc i ' ll put hardcopies on your chair too .","fw : red rock rec alloc - - - - - original message - - - - - from : donoho , lindy sent : thursday , may 17 , 2001 11 : 09 am to : lindberg , lorraine subject : red rock rec alloc i ' ll put hardcopies on your chair too .",221,56,False,0,False,False,0.0,0.0995
MSG_005827,SMS,1,Phishing,hearing info,hearing info,12,2,False,0,False,False,0.0,0.0
MSG_005830,SMS,1,Phishing,badgerhdtv.com/~linkbadg/upload/paypal.com/us/cgi-bin/webscr.php?cmd=_login-run&amp;amp;dispatchX85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43654ca8db374bacf75115b3e2ab3d3eecc14ca8db374bacf75115b3e2ab3d3eecc1,badgerhdtv.com/~linkbadg/upload/paypal.com/us/cgi-bin/webscr.php?cmd=_login-run&amp;amp;amp;dispatchX85d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43654ca8db374bacf75115b3e2ab3d3eecc14ca8db374bacf75115b3e2ab3d3eecc1,223,1,False,0,True,False,0.0045,0.0807
MSG_005833,SMS,1,Phishing,urlyahttps.myftp.org,urlyahttps.myftp.org,20,1,False,0,False,False,0.0,0.1
MSG_005835,SMS,1,Phishing,"quick delivery prescripiton drvgs inscrutable robinson kickback switzer need a prescribed medication ? we have it ! whatever you need , we have it ! quick and inexpensive ! and the costs are very low ! stop receiving promotional material now brief expansible fresco clapeyron cranford","quick delivery prescripiton drvgs inscrutable robinson kickback switzer need a prescribed medication ? we have it ! whatever you need , we have it ! quick and inexpensive ! and the costs are very low ! stop receiving promotional material now brief expansible fresco clapeyron cranford",284,46,False,0,False,False,0.0,0.0211
MSG_005837,SMS,1,Phishing,buty-shoes4u.pl,buty-shoes4u.pl,15,1,False,0,False,False,0.0,0.1333
MSG_005838,SMS,1,Phishing,sparesbb.com,sparesbb.com,12,1,False,0,False,False,0.0,0.0833
MSG_005839,SMS,1,Phishing,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!,137,23,False,0,True,False,0.0292,0.0292
MSG_005844,SMS,0,Legitimate,"Once a fishrman woke early in d mrng. It was very dark. He waited a while & found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up & he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night","Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:""Dont wake up early in d mrng'' GOOD night",293,62,False,0,False,False,0.0375,0.0444
MSG_005845,SMS,1,Phishing,steamcommunity-giveaway.my3gb.com,steamcommunity-giveaway.my3gb.com,33,1,False,0,False,False,0.0,0.0909
MSG_005848,SMS,1,Phishing,gwwnammaosodddosmsmsnsnsnnswesis7jw.azurewebsites.net,gwwnammaosodddosmsmsnsnsnnswesis7jw.azurewebsites.net,53,1,False,0,False,False,0.0,0.0377
MSG_005850,SMS,1,Phishing,Win a £1000 cash prize or a prize worth £5000,Win a £1000 cash prize or a prize worth £5000,45,10,False,0,False,False,0.0222,0.0444
MSG_005851,SMS,1,Phishing,nicronelectronics.com,nicronelectronics.com,21,1,False,0,False,False,0.0,0.0476
MSG_005855,SMS,0,Legitimate,Super da:)good replacement for murali,Super da:)good replacement for murali,37,5,False,0,False,False,0.027,0.0541
MSG_005856,SMS,1,Phishing,noke.ca,noke.ca,7,1,False,0,False,False,0.0,0.1429
MSG_005865,SMS,0,Legitimate,U in town alone?,U in town alone?,16,4,False,0,False,False,0.0625,0.0625
MSG_005866,SMS,1,Phishing,donald.od.ua,donald.od.ua,12,1,False,0,False,False,0.0,0.1667
MSG_005869,SMS,1,Phishing,The following advertisement is being sponsored by AVIRTUALSHOPPER.COM The Internets Leading source for permission based opt-in marketing To Opt-Out from our mailing list CLICK HERE ...,"
The following advertisement is being sponsored by 
AVIRTUALSHOPPER.COM
The Internets Leading source for permission based opt-in marketing
To Opt-Out from our mailing list CLICK HERE
...",184,26,False,0,False,False,0.1848,0.0326
MSG_005872,SMS,1,Phishing,"let ' s get this settled hey , what ' s up . here ' s the link that you requested . i hope it ' s what you needed . gotta run for now , i ' ll be back on monday , let me know if it helps . catch you later . complete your order here .","let ' s get this settled hey , what ' s up . here ' s the link that you requested . i hope it ' s what you needed . gotta run for now , i ' ll be back on monday , let me know if it helps . catch you later . complete your order here .",233,60,False,0,False,False,0.0,0.0601
MSG_005876,SMS,1,Phishing,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001809 from land line. Claim M95. Valid12hrs only,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001809 from land line. Claim M95. Valid12hrs only,156,27,False,0,True,False,0.1474,0.0385
MSG_005881,SMS,0,Legitimate,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry.,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry.,194,39,False,0,False,False,0.0206,0.0258
MSG_005882,SMS,1,Phishing,[ 6 klno ] health suite [ g 7 i 2 ] good day . the right prices and choise ! viagra . as low as 64 $ cialis . as low as 96 $ vicoding . as low as 310 $ valium . as low as 70 $ xanax . as low as 75 $ ambien . as low as 68 $ more information here http : / / traride . com / ? a = 510,[ 6 klno ] health suite [ g 7 i 2 ] good day . the right prices and choise ! viagra . as low as 64 $ cialis . as low as 96 $ vicoding . as low as 310 $ valium . as low as 70 $ xanax . as low as 75 $ ambien . as low as 68 $ more information here http : / / traride . com / ? a = 510,281,78,False,0,False,False,0.0,0.089
MSG_005883,SMS,0,Legitimate,U don't remember that old commercial?,U don't remember that old commercial?,37,6,False,0,False,False,0.027,0.0541
MSG_005891,SMS,0,Legitimate,"wtx capacities for march 2002 - april 2003 . michelle : the information in the spreadsheet include the information for both your requests and lorraines . call me with any questions , 3 - 0667 .","wtx capacities for march 2002 - april 2003 . michelle : the information in the spreadsheet include the information for both your requests and lorraines . call me with any questions , 3 - 0667 .",193,36,False,0,False,False,0.0,0.0363
MSG_005892,SMS,1,Phishing,woodcanadians.com,woodcanadians.com,17,1,False,0,False,False,0.0,0.0588
MSG_005893,SMS,1,Phishing,NON-STOP INTERNET and DOWNLOADING with Pocket Internet. Dial *234*2900# and get Games at a special price of Rs.3 everyday. Click and play: http://goo.gl/iRrIJ,NON-STOP INTERNET and DOWNLOADING with Pocket Internet. Dial *234*2900# and get Games at a special price of Rs.3 everyday. Click and play: http://goo.gl/iRrIJ ,158,23,True,1,False,False,0.2215,0.0823
MSG_005895,SMS,1,Phishing,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p","Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",138,25,False,0,True,False,0.1304,0.029
MSG_005901,SMS,1,Phishing,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,103,21,False,0,True,False,0.1262,0.0291
MSG_005902,SMS,1,Phishing,"cia . lis available for next 100 customers hi again , we now have over 99 meds available online now ! we are having specials on xanax , vlagra , soma , amblen and vallum free clalls with every order more lnfo here","cia . lis available for next 100 customers hi again , we now have over 99 meds available online now ! we are having specials on xanax , vlagra , soma , amblen and vallum free clalls with every order more lnfo here",213,43,False,0,False,False,0.0,0.0282
MSG_005907,SMS,1,Phishing,recep-sunrise.weebly.com,recep-sunrise.weebly.com,24,1,False,0,False,False,0.0,0.125
MSG_005910,SMS,1,Phishing,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,154,27,False,0,True,False,0.1364,0.026
MSG_005915,SMS,0,Legitimate,Annoying isn't it.,Annoying isn't it.,18,3,False,0,False,False,0.0556,0.1111
MSG_005916,SMS,1,Phishing,facturas.apple.com.us-a.top,facturas.apple.com.us-a.top,27,1,False,0,False,False,0.0,0.1852
MSG_005917,SMS,1,Phishing,Natalja (25/F) is inviting you to be her friend. Call 08718738034,Natalja (25/F) is inviting you to be her friend. Call 08718738034,65,11,False,0,True,False,0.0462,0.0615
MSG_005918,SMS,1,Phishing,lmlkartodromo.com.br,lmlkartodromo.com.br,20,1,False,0,False,False,0.0,0.1
MSG_005919,SMS,1,Phishing,dohaircare.com,dohaircare.com,14,1,False,0,False,False,0.0,0.0714
MSG_005922,SMS,1,Phishing,metalbraz.com.br,metalbraz.com.br,16,1,False,0,False,False,0.0,0.125
MSG_005925,SMS,0,Legitimate,No no:)this is kallis home ground.amla home town is durban:),No no:)this is kallis home ground.amla home town is durban:),60,10,False,0,False,False,0.0167,0.0833
MSG_005929,SMS,1,Phishing,top - quality prescripiton medications tradition segregate diplomacy are you looking for medicine ? obtain it now ! a whole range of tablets ! take a look ! you name it ! we have it ! stop receiving promotional material now employing koch marksmen friable,top - quality prescripiton medications tradition segregate diplomacy are you looking for medicine ? obtain it now ! a whole range of tablets ! take a look ! you name it ! we have it ! stop receiving promotional material now employing koch marksmen friable,255,45,False,0,False,False,0.0,0.0275
MSG_005931,SMS,1,Phishing,Please Stay At Home. To encourage the notion of staying at home. All tax-paying citizens are entitled to �305.96 or more emergency refund. smsg.io/fCVbD,Please Stay At Home. To encourage the notion of staying at home. All tax-paying citizens are entitled to �305.96 or more emergency refund. smsg.io/fCVbD,152,24,False,0,False,False,0.0592,0.0526
MSG_005933,SMS,1,Phishing,italiapizzas.com.br,italiapizzas.com.br,19,1,False,0,False,False,0.0,0.1053
MSG_005934,SMS,1,Phishing,paypal.p-secureid.com,paypal.p-secureid.com,21,1,False,0,False,False,0.0,0.1429
MSG_005935,SMS,1,Phishing,algotextil.com.br,algotextil.com.br,17,1,False,0,False,False,0.0,0.1176
MSG_005938,SMS,1,Phishing,apple-accouut.sytes.net,apple-accouut.sytes.net,23,1,False,0,False,False,0.0,0.1304
MSG_005939,SMS,1,Phishing,some think so ! ! ! ! ! ! ! ! - - adults only - - why the government does n't want you to see this ! click me,some think so ! ! ! ! ! ! ! ! - - adults only - - why the government does n't want you to see this ! click me,109,30,False,0,False,False,0.0,0.1284
MSG_005940,SMS,1,Phishing,mypatientnotes.us,mypatientnotes.us,17,1,False,0,False,False,0.0,0.0588
MSG_005941,SMS,0,Legitimate,"URL: http://www.newsisfree.com/click/-4,8279315,1717/ Date: 2002-09-26T15:30:15+01:00(creationists.org)","URL: http://www.newsisfree.com/click/-4,8279315,1717/
Date: 2002-09-26T15:30:15+01:00(creationists.org)
",103,4,True,1,False,False,0.0485,0.2136
MSG_005943,SMS,1,Phishing,panglobalproperty.lk,panglobalproperty.lk,20,1,False,0,False,False,0.0,0.05
MSG_005946,SMS,1,Phishing,houses - low rates get a ffree morgage quote today ! riates as low as 1 ! just fill a form ! ! be happy with a new house this year ! ! ! rem . :,houses - low rates get a ffree morgage quote today ! riates as low as 1 ! just fill a form ! ! be happy with a new house this year ! ! ! rem . :,144,37,False,0,False,False,0.0,0.0694
MSG_005947,SMS,1,Phishing,roderick just open it just like the originalbut less than half the pricepowerful effects monster rewards geeeeeeneriic viiagraaaaa direct from the manufacturer you trust ! buy right now ! worldwide shipping chaaaaange .,roderick just open it just like the originalbut less than half the pricepowerful effects monster rewards geeeeeeneriic viiagraaaaa direct from the manufacturer you trust ! buy right now ! worldwide shipping chaaaaange .,219,33,False,0,False,False,0.0,0.0137
MSG_005949,SMS,0,Legitimate,"updated : meet w / sally re : hr programs when : monday , april 16 , 2001 4 : 00 pm - 5 : 00 pm ( gmt - 06 : 00 ) central time ( us & canada ) . * ~ * ~ * ~ * ~ * ~ * ~ * ~ * ~ * ~ * 1 . contractors 2 . pulse survey program and recommendations ( frank ) 3 . orientation program","updated : meet w / sally re : hr programs when : monday , april 16 , 2001 4 : 00 pm - 5 : 00 pm ( gmt - 06 : 00 ) central time ( us & canada ) . * ~ * ~ * ~ * ~ * ~ * ~ * ~ * ~ * ~ * 1 . contractors 2 . pulse survey program and recommendations ( frank ) 3 . orientation program",277,78,False,0,False,False,0.0,0.148
MSG_005950,SMS,1,Phishing,secure.runescape.com-ivo.top,secure.runescape.com-ivo.top,28,1,False,0,False,False,0.0,0.1429
MSG_005951,SMS,0,Legitimate,canada update the following commercial have signed : mike cowan chris dorland john zufferli chad clark the following non - commercial have signed : kathy reeves brian gillis david hanslip angela mcculloch carla o ' neil,canada update the following commercial have signed : mike cowan chris dorland john zufferli chad clark the following non - commercial have signed : kathy reeves brian gillis david hanslip angela mcculloch carla o ' neil,219,36,False,0,False,False,0.0,0.0183
MSG_005952,SMS,1,Phishing,fondecyt.gob.pe,fondecyt.gob.pe,15,1,False,0,False,False,0.0,0.1333
MSG_005959,SMS,1,Phishing,app-1513943616.000webhostapp.com,app-1513943616.000webhostapp.com,32,1,False,0,True,False,0.0,0.0938
MSG_005963,SMS,1,Phishing,buildlabes.com,buildlabes.com,14,1,False,0,False,False,0.0,0.0714
MSG_005964,SMS,0,Legitimate,No:-)i got rumour that you going to buy apartment in Mumbai�,No:-)i got rumour that you going to buy apartment in Mumbai�,60,11,False,0,False,False,0.0333,0.0667
MSG_005965,SMS,1,Phishing,top quality web hosting - cheap ! limited time offer : sign up and getfree domainand free setup 150 mb hosting 25 pop e - mailssecure serverunlimited transfercontent promoyour - name . comyour own cgi - bin 24 / 7 ftp accessdetailed statistics plus much more ! our equipment :,top quality web hosting - cheap ! limited time offer : sign up and getfree domainand free setup 150 mb hosting 25 pop e - mailssecure serverunlimited transfercontent promoyour - name . comyour own cgi - bin 24 / 7 ftp accessdetailed statistics plus much more ! our equipment :,276,50,False,0,False,False,0.0,0.0362
MSG_005967,SMS,1,Phishing,muralove.net/data/cheditor4/1009/bookmark/ii.php/?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4,muralove.net/data/cheditor4/1009/bookmark/ii.php/?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,224,1,False,0,True,False,0.0268,0.1696
MSG_005968,SMS,1,Phishing,nutrisincera.com,nutrisincera.com,16,1,False,0,False,False,0.0,0.0625
MSG_005971,SMS,0,Legitimate,Now project pa. After that only i can come.,Now project pa. After that only i can come.,43,9,False,0,False,False,0.0465,0.0465
MSG_005972,SMS,1,Phishing,designmaster.net.au,designmaster.net.au,19,1,False,0,False,False,0.0,0.1053
MSG_005974,SMS,1,Phishing,"get 15 bingo cards - no deposit required . you can now play bingo online . we are committed to your rights of privacy . should you wish to no longer receive any mails from us , please unsubscribe hereinteractive group , beaumont house , nassau rcijsmlkbzcg","get 15 bingo cards - no deposit required . you can now play bingo online . we are committed to your rights of privacy . should you wish to no longer receive any mails from us , please unsubscribe hereinteractive group , beaumont house , nassau rcijsmlkbzcg",256,47,False,0,False,False,0.0,0.0273
MSG_005976,SMS,1,Phishing,welcoming-failures.000webhostapp.com,welcoming-failures.000webhostapp.com,36,1,False,0,False,False,0.0,0.0833
MSG_005978,SMS,1,Phishing,goodyearslp.com,goodyearslp.com,15,1,False,0,False,False,0.0,0.0667
MSG_005979,SMS,1,Phishing,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's  custcare 08715705022, 1x150p/wk","For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's  custcare 08715705022, 1x150p/wk",108,18,False,0,True,False,0.0926,0.0741
MSG_005981,SMS,1,Phishing,234thwre.form2pay.com,234thwre.form2pay.com,21,1,False,0,False,False,0.0,0.0952
MSG_005983,SMS,1,Phishing,mccallgh.net,mccallgh.net,12,1,False,0,False,False,0.0,0.0833
MSG_005986,SMS,0,Legitimate,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,57,13,False,0,False,False,0.0351,0.0702
MSG_005987,SMS,1,Phishing,n-votes.ru,n-votes.ru,10,1,False,0,False,False,0.0,0.2
MSG_005990,SMS,1,Phishing,aktivityresword.000webhostapp.com,aktivityresword.000webhostapp.com,33,1,False,0,False,False,0.0,0.0606
MSG_005993,SMS,1,Phishing,esthergodoy.com,esthergodoy.com,15,1,False,0,False,False,0.0,0.0667
MSG_005994,SMS,0,Legitimate,"URL: http://www.newsisfree.com/click/-4,8279860,215/ Date: 2002-09-26T15:44:55+01:00*The Northerner:* Subscribe to our free email round-up of the best of the northern English press.","URL: http://www.newsisfree.com/click/-4,8279860,215/
Date: 2002-09-26T15:44:55+01:00*The Northerner:* Subscribe to our free email round-up of the best of the 
northern English press.
",181,19,True,1,False,False,0.0497,0.1326
MSG_005996,SMS,0,Legitimate,"fyi fyi - just wanted to let everyone know my extension . ( 54013 ) also , if you really need something and i am not at my desk or at lunch , you can page me . ( 713 - 707 - 5609 ) . my mobile number is ( 281 - 799 - 5593 ) . if you need anything just give me a call . thanks , brandee","fyi fyi - just wanted to let everyone know my extension . ( 54013 ) also , if you really need something and i am not at my desk or at lunch , you can page me . ( 713 - 707 - 5609 ) . my mobile number is ( 281 - 799 - 5593 ) . if you need anything just give me a call . thanks , brandee",285,71,False,0,True,False,0.0,0.0667
MSG_006007,SMS,1,Phishing,paypalsupport.fineartscompany.com,paypalsupport.fineartscompany.com,33,1,False,0,False,False,0.0,0.0606
MSG_006010,SMS,0,Legitimate,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,126,22,False,0,False,False,0.0159,0.0159
MSG_006011,SMS,0,Legitimate,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,63,14,False,0,False,False,0.0476,0.0794
MSG_006014,SMS,1,Phishing,anyoldironmongery.co.uk,anyoldironmongery.co.uk,23,1,False,0,False,False,0.0,0.087
MSG_006015,SMS,1,Phishing,naihighrafi1986.blogspot.hr,naihighrafi1986.blogspot.hr,27,1,False,0,False,False,0.0,0.0741
MSG_006016,SMS,1,Phishing,noisylesec.xyz,noisylesec.xyz,14,1,False,0,False,False,0.0,0.0714
MSG_006017,SMS,1,Phishing,spice up your cellphone with a wallpaper from dirtyhippo . dress up your phone . visit here . qdtnmivvmxhe,spice up your cellphone with a wallpaper from dirtyhippo . dress up your phone . visit here . qdtnmivvmxhe,106,19,False,0,False,False,0.0,0.0283
MSG_006019,SMS,0,Legitimate,ppa update sold ! derek,ppa update sold ! derek,23,5,False,0,False,False,0.0,0.0435
MSG_006023,SMS,0,Legitimate,"hpl nom for september 1 , 2000 ( see attached file : hplo 901 . xls ) - hplo 901 . xls","hpl nom for september 1 , 2000 ( see attached file : hplo 901 . xls ) - hplo 901 . xls",86,22,False,0,False,False,0.0,0.0814
MSG_006028,SMS,1,Phishing,sherrikane.com,sherrikane.com,14,1,False,0,False,False,0.0,0.0714
